Set_ID,Name,Year,Theme,Theme_Group,Subtheme,Category,Packaging,Num_Instructions,Availability,Pieces,Minifigures,Owned,Rating,USD_MSRP,Total_Quantity,Current_Price
6141-1,My First Farm,2012,Duplo,Pre-school,Farm,Normal,Box,2,Retail,62.0,1.0,357.0,0.0,24.99,0.0,
6143-1,Racing Team,2012,Duplo,Pre-school,,Normal,Box,0,Retail,34.0,2.0,267.0,0.0,,0.0,
6144-1,Zoo Train,2012,Duplo,Pre-school,Zoo,Normal,Box,0,Retail,12.0,1.0,427.0,0.0,,0.0,
6146-1,Tow Truck,2012,Duplo,Pre-school,,Normal,Box,0,Retail,17.0,1.0,239.0,0.0,,0.0,
6151-1,Sleeping Beauty's Room,2012,Duplo,Pre-school,Disney Princess,Normal,Box,0,Retail,16.0,1.0,507.0,0.0,12.99,0.0,
6152-1,Snow White's Cottage,2012,Duplo,Pre-school,Disney Princess,Normal,Box,0,Retail,28.0,1.0,636.0,0.0,14.99,0.0,
6153-1,Cinderella's Carriage,2012,Duplo,Pre-school,Disney Princess,Normal,Box,0,Retail,20.0,1.0,837.0,0.0,24.99,0.0,
6154-1,Cinderella's Castle,2012,Duplo,Pre-school,Disney Princess,Normal,Box,2,Retail,77.0,2.0,665.0,0.0,39.99,0.0,
6156-1,Photo Safari,2012,Duplo,Pre-school,Zoo,Normal,Box,1,Retail,67.0,3.0,700.0,0.0,59.99,0.0,
6157-1,The Big Zoo,2012,Duplo,Pre-school,Zoo,Normal,Box,1,Retail,147.0,4.0,459.0,0.0,89.99,0.0,
6158-1,Animal Clinic,2012,Duplo,Pre-school,Zoo,Normal,Box,1,Retail,62.0,2.0,328.0,0.0,39.99,0.0,
6168-1,Fire Station,2012,Duplo,Pre-school,Fire,Normal,Box,1,Retail,63.0,2.0,440.0,0.0,,0.0,
6169-1,Fire Chief,2012,Duplo,Pre-school,Fire,Normal,Box,0,Retail,6.0,1.0,799.0,0.0,9.99,0.0,
6171-1,Gas Station,2012,Duplo,Pre-school,,Normal,Box,2,Retail,45.0,2.0,277.0,0.0,29.99,0.0,
6172-1,Zoo Truck,2012,Duplo,Pre-school,Zoo,Normal,Box,0,Retail,8.0,1.0,582.0,0.0,19.99,0.0,
6173-1,Panda,2012,Duplo,Pre-school,Zoo,Normal,Box,0,Retail,8.0,1.0,688.0,0.0,7.99,0.0,
6200-2,EVO,2012,HERO Factory,Constraction,Breakout,Normal,Foil pack,0,Retail,36.0,,1962.0,3.9,8.99,0.0,
6201-1,TOXIC REAPA,2012,HERO Factory,Constraction,Breakout,Normal,Foil pack,3,Retail,42.0,,1910.0,4.0,8.99,0.0,
6202-1,ROCKA,2012,HERO Factory,Constraction,Breakout,Normal,Foil pack,3,Retail,55.0,,2170.0,4.2,12.99,0.0,
6203-1,BLACK PHANTOM,2012,HERO Factory,Constraction,Breakout,Normal,Box,3,Retail,124.0,,1768.0,4.2,19.99,0.0,
6216-1,JAWBLADE,2012,HERO Factory,Constraction,Breakout,Normal,Foil pack,3,Retail,45.0,,1790.0,3.7,8.99,0.0,
6217-1,SURGE,2012,HERO Factory,Constraction,Breakout,Normal,Foil pack,3,Retail,39.0,,1927.0,3.8,8.99,0.0,
6218-1,SPLITFACE,2012,HERO Factory,Constraction,Breakout,Normal,Foil pack,3,Retail,50.0,,1619.0,4.0,12.99,0.0,
6221-1,NEX,2012,HERO Factory,Constraction,Breakout,Normal,Foil pack,3,Retail,39.0,,1442.0,3.5,8.99,0.0,
6222-1,CORE HUNTER,2012,HERO Factory,Constraction,Breakout,Normal,Foil pack,3,Retail,51.0,,1446.0,4.1,12.99,1.0,55.5500
6223-1,BULK,2012,HERO Factory,Constraction,Breakout,Normal,Foil pack,3,Retail,61.0,,1407.0,4.0,12.99,0.0,
6227-1,BREEZ,2012,HERO Factory,Constraction,Breakout,Normal,Foil pack,3,Retail,55.0,,1370.0,4.1,12.99,1.0,39.9000
6228-1,THORNRAXX,2012,HERO Factory,Constraction,Breakout,Normal,Foil pack,3,Retail,44.0,,1362.0,4.0,12.99,0.0,
6229-1,XT4,2012,HERO Factory,Constraction,Breakout,Normal,Foil pack,3,Retail,39.0,,1524.0,3.7,8.99,0.0,
6230-1,STORMER XL,2012,HERO Factory,Constraction,Breakout,Normal,Box,3,Retail,89.0,,1525.0,3.9,34.99,2.0,59.9500
6231-1,SPEEDA DEMON,2012,HERO Factory,Constraction,Breakout,Normal,Box,3,Retail,192.0,,1131.0,4.4,34.99,0.0,
6282-1,STRINGER,2012,HERO Factory,Constraction,Breakout,Normal,Foil pack,3,Retail,42.0,,1660.0,3.9,8.99,0.0,
6283-1,VOLTIX,2012,HERO Factory,Constraction,Breakout,Normal,Foil pack,3,Retail,61.0,,1591.0,3.7,12.99,0.0,
6293-1,FURNO,2012,HERO Factory,Constraction,Breakout,Normal,Foil pack,3,Retail,56.0,,1706.0,3.9,12.99,0.0,
6758-1,Grow Caterpillar Grow!,2012,Duplo,Pre-school,,Normal,Blister pack,0,Retail,17.0,,362.0,0.0,12.99,0.0,
6759-1,Busy Farm,2012,Duplo,Pre-school,,Normal,Blister pack,0,Retail,15.0,,371.0,0.0,12.99,0.0,
6760-1,Let's Go! Vroom!,2012,Duplo,Pre-school,,Normal,Blister pack,0,Retail,12.0,,275.0,0.0,12.99,0.0,
6784-1,Creative Sorter,2012,Duplo,Pre-school,,Normal,Tub,0,Retail,23.0,,328.0,0.0,19.99,0.0,
6785-1,Creative Cakes,2012,Duplo,Pre-school,,Normal,Other,2,Retail,55.0,,508.0,0.0,24.99,0.0,
6857-1,The Dynamic Duo Funhouse Escape,2012,DC Comics Super Heroes,Licensed,Batman,Normal,Box,4,Retail - limited,380.0,5.0,7842.0,4.0,39.99,16.0,79.9900
6858-1,Catwoman Catcycle City Chase,2012,DC Comics Super Heroes,Licensed,Batman,Normal,Box,2,Retail,89.0,2.0,13421.0,3.6,12.99,17.0,18.3540
6860-1,The Batcave,2012,DC Comics Super Heroes,Licensed,Batman,Normal,Box,8,Retail,690.0,5.0,8441.0,4.0,69.99,11.0,109.0000
6862-2,Superman vs. Power Armor Lex,2012,DC Comics Super Heroes,Licensed,Superman,Normal,Box,0,Retail,207.0,3.0,13586.0,3.9,19.99,46.0,27.9900
6863-1,Batwing Battle Over Gotham City,2012,DC Comics Super Heroes,Licensed,Batman,Normal,Box,4,Retail,278.0,3.0,8556.0,3.9,34.99,24.0,52.9900
6864-1,Batmobile and the Two-Face Chase,2012,DC Comics Super Heroes,Licensed,Batman,Normal,Box,6,Retail,531.0,5.0,7738.0,3.9,49.99,12.0,88.0990
6865-1,Captain America's Avenging Cycle,2012,Marvel Super Heroes,Licensed,The Avengers,Normal,Box,2,Retail,72.0,3.0,11533.0,3.5,12.99,23.0,27.0665
6866-1,Wolverine's Chopper Showdown,2012,Marvel Super Heroes,Licensed,X-Men,Normal,Box,4,Retail,199.0,3.0,11321.0,4.1,19.99,6.0,200.0000
6867-1,Loki's Cosmic Cube Escape,2012,Marvel Super Heroes,Licensed,The Avengers,Normal,Box,4,Retail,181.0,3.0,11509.0,3.8,19.99,3.0,50.0000
6868-1,Hulk's Helicarrier Breakout,2012,Marvel Super Heroes,Licensed,The Avengers,Normal,Box,4,Retail,389.0,4.0,7885.0,3.7,49.99,3.0,74.6558
6869-1,Quinjet Aerial Battle,2012,Marvel Super Heroes,Licensed,The Avengers,Normal,Box,8,Retail,735.0,5.0,8162.0,4.2,69.99,7.0,129.0000
6873-1,Spider-Man's Doc Ock Ambush,2012,Marvel Super Heroes,Licensed,Ultimate Spider-Man,Normal,Box,4,Retail - limited,295.0,3.0,5205.0,3.6,29.99,12.0,52.2591
6910-1,Mini Sports Car,2012,Creator,Model making,3 in 1,Normal,Plastic canister,2,Retail,70.0,,3852.0,3.1,5.99,1.0,5.0000
6911-1,Mini Fire Truck,2012,Creator,Model making,3 in 1,Normal,Plastic canister,2,Retail,69.0,,4732.0,3.3,5.99,0.0,
6912-1,Super Soarer,2012,Creator,Model making,3 in 1,Normal,Box,4,Retail,130.0,,3817.0,3.7,14.99,0.0,
6913-1,Blue Roadster,2012,Creator,Model making,3 in 1,Normal,Box,5,Retail,152.0,,5981.0,3.5,14.99,0.0,
6914-1,Prehistoric Hunters,2012,Creator,Model making,3 in 1,Normal,Box,4,Retail,191.0,,2465.0,3.5,17.99,1.0,27.9900
7291-1,Street Rebel,2012,Creator,Model making,3 in 1,Normal,Box,5,Retail,196.0,,1865.0,3.4,19.99,0.0,
7292-1,Propeller Adventures,2012,Creator,Model making,3 in 1,Normal,Box,5,Retail,241.0,,2930.0,3.8,19.99,1.0,30.0000
7345-1,Transport Chopper,2012,Creator,Model making,3 in 1,Normal,Box,4,Retail,383.0,,2312.0,3.8,34.99,0.0,
7346-1,Seaside House,2012,Creator,Model making,3 in 1,Normal,Box,6,Retail,415.0,1.0,8561.0,4.2,49.99,2.0,67.2730
7347-1,Highway Pickup,2012,Creator,Model making,3 in 1,Normal,Box,8,Retail,805.0,,2449.0,4.2,79.99,2.0,84.9900
8827-0,LEGO Minifigures - Series 6 {Random bag} ,2012,Collectable Minifigures,Miscellaneous,Series 6,Random,Foil pack,0,Retail,,,1297.0,0.0,,,
8827-1,Classic Alien,2012,Collectable Minifigures,Miscellaneous,Series 6,Normal,Foil pack,2,Retail,6.0,1.0,8904.0,3.8,,0.0,
8827-2,Highland Battler,2012,Collectable Minifigures,Miscellaneous,Series 6,Normal,Foil pack,0,Retail,7.0,1.0,9453.0,3.7,,2.0,130.0000
8827-3,Sleepyhead,2012,Collectable Minifigures,Miscellaneous,Series 6,Normal,Foil pack,0,Retail,6.0,1.0,8549.0,3.7,,,
8827-4,Lady Liberty,2012,Collectable Minifigures,Miscellaneous,Series 6,Normal,Foil pack,0,Retail,8.0,1.0,9684.0,4.3,,,
8827-5,Bandit,2012,Collectable Minifigures,Miscellaneous,Series 6,Normal,Foil pack,0,Retail,8.0,1.0,9570.0,3.9,,,
8827-6,Flamenco Dancer,2012,Collectable Minifigures,Miscellaneous,Series 6,Normal,Foil pack,0,Retail,6.0,1.0,8668.0,3.2,,,
8827-7,Clockwork Robot,2012,Collectable Minifigures,Miscellaneous,Series 6,Normal,Foil pack,0,Retail,5.0,1.0,8526.0,4.1,,,
8827-8,Minotaur,2012,Collectable Minifigures,Miscellaneous,Series 6,Normal,Foil pack,0,Retail,8.0,1.0,10726.0,4.1,,,
8827-9,Leprechaun,2012,Collectable Minifigures,Miscellaneous,Series 6,Normal,Foil pack,0,Retail,9.0,1.0,9216.0,3.9,2.99,,
8827-10,Roman Soldier,2012,Collectable Minifigures,Miscellaneous,Series 6,Normal,Foil pack,0,Retail,7.0,1.0,7970.0,4.4,,,
8827-11,Surgeon,2012,Collectable Minifigures,Miscellaneous,Series 6,Normal,Foil pack,0,Retail,7.0,1.0,8033.0,3.8,,,
8827-12,Skater Girl,2012,Collectable Minifigures,Miscellaneous,Series 6,Normal,Foil pack,0,Retail,8.0,1.0,8379.0,3.4,,,
8827-13,Intergalactic Girl,2012,Collectable Minifigures,Miscellaneous,Series 6,Normal,Foil pack,0,Retail,9.0,1.0,8793.0,3.7,2.99,,
8827-14,Butcher,2012,Collectable Minifigures,Miscellaneous,Series 6,Normal,Foil pack,0,Retail,7.0,1.0,8267.0,4.1,,,
8827-15,Mechanic,2012,Collectable Minifigures,Miscellaneous,Series 6,Normal,Foil pack,0,Retail,7.0,1.0,8889.0,3.7,,,
8827-16,Genie,2012,Collectable Minifigures,Miscellaneous,Series 6,Normal,Foil pack,0,Retail,7.0,1.0,8621.0,4.1,,,
8827-17,LEGO Minifigures - Series 6 - Complete,2012,Collectable Minifigures,Miscellaneous,Series 6,Collection,{Not specified},0,Retail,115.0,16.0,4015.0,4.2,,,
8827-18,LEGO Minifigures - Series 6 - Sealed Box,2012,Collectable Minifigures,Miscellaneous,Series 6,Collection,Box,0,{Not specified},,,372.0,0.0,,,
8831-0,LEGO Minifigures - Series 7 {Random bag} ,2012,Collectable Minifigures,Miscellaneous,Series 7,Random,Foil pack,0,Retail,,,1171.0,0.0,,,
8831-1,Swimming Champion,2012,Collectable Minifigures,Miscellaneous,Series 7,Normal,Foil pack,2,Retail,6.0,1.0,7035.0,3.6,,0.0,
8831-2,Aztec Warrior,2012,Collectable Minifigures,Miscellaneous,Series 7,Normal,Foil pack,0,Retail,7.0,1.0,8443.0,4.2,,1.0,135.0000
8831-3,Bunny Suit Guy,2012,Collectable Minifigures,Miscellaneous,Series 7,Normal,Foil pack,0,Retail,6.0,1.0,8563.0,3.9,,,
8831-4,Bride,2012,Collectable Minifigures,Miscellaneous,Series 7,Normal,Foil pack,0,Retail,11.0,1.0,7066.0,3.7,,,
8831-5,Ocean King,2012,Collectable Minifigures,Miscellaneous,Series 7,Normal,Foil pack,0,Retail,7.0,1.0,8493.0,3.9,,,
8831-6,Bagpiper,2012,Collectable Minifigures,Miscellaneous,Series 7,Normal,Foil pack,0,Retail,7.0,1.0,9293.0,4.2,,,
8831-7,Daredevil,2012,Collectable Minifigures,Miscellaneous,Series 7,Normal,Foil pack,0,Retail,8.0,1.0,8174.0,3.5,,,
8831-8,Galaxy Patrol,2012,Collectable Minifigures,Miscellaneous,Series 7,Normal,Foil pack,0,Retail,7.0,1.0,10430.0,4.0,,,
8831-9,Tennis Ace,2012,Collectable Minifigures,Miscellaneous,Series 7,Normal,Foil pack,0,Retail,6.0,1.0,7936.0,3.5,2.99,,
8831-10,Jungle Boy,2012,Collectable Minifigures,Miscellaneous,Series 7,Normal,Foil pack,0,Retail,7.0,1.0,9039.0,3.3,2.99,,
8831-11,Hippie,2012,Collectable Minifigures,Miscellaneous,Series 7,Normal,Foil pack,0,Retail,9.0,1.0,8886.0,3.7,,,
8831-12,Computer Programmer,2012,Collectable Minifigures,Miscellaneous,Series 7,Normal,Foil pack,0,Retail,7.0,1.0,9107.0,3.8,,,
8831-13,Viking Woman,2012,Collectable Minifigures,Miscellaneous,Series 7,Normal,Foil pack,0,Retail,10.0,1.0,8660.0,3.8,,,
8831-14,Evil Knight,2012,Collectable Minifigures,Miscellaneous,Series 7,Normal,Foil pack,0,Retail,8.0,1.0,9480.0,4.0,,,
8831-15,Rocker Girl,2012,Collectable Minifigures,Miscellaneous,Series 7,Normal,Foil pack,0,Retail,6.0,1.0,7453.0,3.7,,,
8831-16,Grandma Visitor,2012,Collectable Minifigures,Miscellaneous,Series 7,Normal,Foil pack,0,Retail,7.0,1.0,7847.0,3.5,,,
8831-17,LEGO Minifigures - Series 7 - Complete,2012,Collectable Minifigures,Miscellaneous,Series 7,Collection,{Not specified},0,Retail,119.0,16.0,3924.0,4.1,,,
8831-18,LEGO Minifigures - Series 7 - Sealed Box,2012,Collectable Minifigures,Miscellaneous,Series 7,Collection,Box,0,{Not specified},,,378.0,0.0,,,
8833-0,LEGO Minifigures - Series 8 {Random bag} ,2012,Collectable Minifigures,Miscellaneous,Series 8,Random,Foil pack,0,Retail,,,964.0,0.0,,,
8833-1,Evil Robot,2012,Collectable Minifigures,Miscellaneous,Series 8,Normal,Foil pack,2,Retail,8.0,1.0,8037.0,3.6,,0.0,
8833-2,Conquistador,2012,Collectable Minifigures,Miscellaneous,Series 8,Normal,Foil pack,0,Retail,8.0,1.0,7711.0,4.0,,3.0,150.0000
8833-3,Lederhosen Guy,2012,Collectable Minifigures,Miscellaneous,Series 8,Normal,Foil pack,0,Retail,6.0,1.0,6656.0,3.8,,,
8833-4,Cowgirl,2012,Collectable Minifigures,Miscellaneous,Series 8,Normal,Foil pack,0,Retail,6.0,1.0,7039.0,3.5,,,
8833-5,Football Player,2012,Collectable Minifigures,Miscellaneous,Series 8,Normal,Foil pack,0,Retail,8.0,1.0,6808.0,3.4,,,
8833-6,Diver,2012,Collectable Minifigures,Miscellaneous,Series 8,Normal,Foil pack,0,Retail,8.0,1.0,7170.0,3.9,,,
8833-7,Downhill Skier,2012,Collectable Minifigures,Miscellaneous,Series 8,Normal,Foil pack,0,Retail,9.0,1.0,5928.0,3.3,,,
8833-8,Businessman,2012,Collectable Minifigures,Miscellaneous,Series 8,Normal,Foil pack,0,Retail,7.0,1.0,6294.0,3.7,,,
8833-9,Fairy,2012,Collectable Minifigures,Miscellaneous,Series 8,Normal,Foil pack,0,Retail,8.0,1.0,6391.0,3.4,2.99,,
8833-10,Santa,2012,Collectable Minifigures,Miscellaneous,Series 8,Normal,Foil pack,0,Retail,7.0,1.0,8913.0,3.9,,,
8833-11,Vampire Bat,2012,Collectable Minifigures,Miscellaneous,Series 8,Normal,Foil pack,0,Retail,5.0,1.0,7612.0,3.6,,,
8833-12,DJ,2012,Collectable Minifigures,Miscellaneous,Series 8,Normal,Foil pack,0,Retail,7.0,1.0,8000.0,3.7,,,
8833-13,Red Cheerleader,2012,Collectable Minifigures,Miscellaneous,Series 8,Normal,Foil pack,0,Retail,7.0,1.0,6891.0,3.4,,,
8833-14,Actor,2012,Collectable Minifigures,Miscellaneous,Series 8,Normal,Foil pack,0,Retail,7.0,1.0,6965.0,4.0,,,
8833-15,Pirate Captain,2012,Collectable Minifigures,Miscellaneous,Series 8,Normal,Foil pack,0,Retail,6.0,1.0,8114.0,3.8,,,
8833-16,Alien Villainess,2012,Collectable Minifigures,Miscellaneous,Series 8,Normal,Foil pack,0,Retail,9.0,1.0,6709.0,4.0,,,
8833-17,LEGO Minifigures - Series 8 - Complete ,2012,Collectable Minifigures,Miscellaneous,Series 8,Collection,{Not specified},0,Retail,116.0,16.0,3455.0,4.4,,,
8833-18,LEGO Minifigures - Series 8 - Sealed Box,2012,Collectable Minifigures,Miscellaneous,Series 8,Collection,Box,0,{Not specified},,,325.0,0.0,,,
8909-0,LEGO Minifigures - Team GB {Random bag},2012,Collectable Minifigures,Miscellaneous,Team GB,Random,Foil pack,0,Retail - limited,,,576.0,0.0,,,
8909-1,Brawny Boxer,2012,Collectable Minifigures,Miscellaneous,Team GB,Normal,Foil pack,1,Retail,6.0,1.0,2375.0,4.4,,0.0,
8909-2,Stealth Swimmer,2012,Collectable Minifigures,Miscellaneous,Team GB,Normal,Foil pack,0,Retail,6.0,1.0,2395.0,3.8,,0.0,
8909-3,Relay Runner,2012,Collectable Minifigures,Miscellaneous,Team GB,Normal,Foil pack,0,Retail,7.0,1.0,2397.0,3.7,,,
8909-4,Judo Fighter,2012,Collectable Minifigures,Miscellaneous,Team GB,Normal,Foil pack,0,Retail,6.0,1.0,2362.0,3.6,,,
8909-5,Tactical Tennis Player,2012,Collectable Minifigures,Miscellaneous,Team GB,Normal,Foil pack,0,Retail,7.0,1.0,2407.0,3.5,,,
8909-6,Flexible Gymnast,2012,Collectable Minifigures,Miscellaneous,Team GB,Normal,Foil pack,0,Retail,9.0,1.0,2471.0,3.9,,,
8909-7,Wondrous Weightlifter,2012,Collectable Minifigures,Miscellaneous,Team GB,Normal,Foil pack,0,Retail,9.0,1.0,2265.0,4.2,,,
8909-8,Horseback rider,2012,Collectable Minifigures,Miscellaneous,Team GB,Normal,Foil pack,0,Retail,6.0,1.0,2307.0,3.9,,,
8909-9,Agile Archer,2012,Collectable Minifigures,Miscellaneous,Team GB,Normal,Foil pack,0,Retail,7.0,1.0,2477.0,4.0,,,
8909-17,LEGO Minifigures - Team GB - Complete,2012,Collectable Minifigures,Miscellaneous,Team GB,Collection,{Not specified},0,Retail - limited,63.0,9.0,2201.0,4.2,,,
8909-18,LEGO Minifigures - Team GB - Sealed Box,2012,Collectable Minifigures,Miscellaneous,Team GB,Collection,Box,0,Retail,60.0,,149.0,0.0,,,
9092-1,Crazy Demon,2012,Racers,Racing,,Normal,Box,2,Retail,86.0,1.0,1168.0,3.3,9.99,0.0,
9093-1,Bone Cruncher,2012,Racers,Racing,,Normal,Box,2,Retail,87.0,1.0,1244.0,3.7,9.99,1.0,10.8000
9094-1,Star Striker,2012,Racers,Racing,,Normal,Box,2,Retail,88.0,1.0,1268.0,3.5,9.99,1.0,14.8800
9095-1,Nitro Predator,2012,Racers,Racing,,Normal,Box,2,Retail,87.0,1.0,1235.0,3.5,9.99,0.0,
9209-1,Community Services Set,2012,Education,Educational,Duplo,Normal,{Not specified},0,{Not specified},130.0,12.0,21.0,0.0,,0.0,
9218-1,Wild Animals Set,2012,Education,Educational,Duplo,Normal,{Not specified},0,{Not specified},98.0,,44.0,0.0,,0.0,
9388-1,Small building plates,2012,Education,Educational,,Normal,{Not specified},0,{Not specified},22.0,,200.0,0.0,,0.0,
9389-1,Community Starter Set,2012,Education,Educational,,Normal,Tub,0,Educational,1907.0,,36.0,0.0,,0.0,
9390-1,Mini Tow Truck,2012,Technic,Technical,,Normal,Box,4,Retail,136.0,,3634.0,3.6,11.99,1.0,19.9900
9391-1,Tracked Crane,2012,Technic,Technical,,Normal,Box,3,Retail,218.0,,3715.0,3.7,19.99,0.0,
9392-1,Quad Bike,2012,Technic,Technical,,Normal,Box,3,Retail,199.0,,4235.0,3.8,24.99,0.0,
9393-1,Tractor,2012,Technic,Technical,,Normal,Box,2,Retail,353.0,,2668.0,4.1,39.99,2.0,58.7824
9394-1,Jet Plane,2012,Technic,Technical,,Normal,Box,4,Retail,499.0,,3175.0,3.9,49.99,0.0,
9395-1,Pick-Up Tow Truck,2012,Technic,Technical,,Normal,Box,6,Retail,954.0,,4096.0,3.7,69.99,1.0,110.0000
9396-1,Helicopter,2012,Technic,Technical,,Normal,Box,4,Retail,1056.0,,5343.0,4.1,119.99,1.0,195.9500
9397-1,Logging Truck,2012,Technic,Technical,,Normal,Box,5,Retail,1308.0,,3796.0,4.0,139.99,3.0,238.0000
9398-1,4x4 Crawler,2012,Technic,Technical,,Normal,Box,5,Retail,1327.0,,7939.0,4.1,199.99,2.0,200.0000
9440-1,Venomari Shrine,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,2,Retail,86.0,1.0,8700.0,3.5,6.99,0.0,
9441-1,Kai's Blade Cycle,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,2,Retail,188.0,2.0,7625.0,3.7,14.99,0.0,
9442-1,Jay's Storm Fighter,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,2,Retail,243.0,2.0,6194.0,3.9,24.99,1.0,50.0000
9443-1,Rattlecopter,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,2,Retail,327.0,3.0,4868.0,3.9,29.99,0.0,
9444-1,Cole's Tread Assault,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,4,Retail,286.0,2.0,4325.0,3.9,39.99,2.0,150.0000
9445-1,Fangpyre Truck Ambush,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,4,Retail,452.0,4.0,3474.0,3.9,49.99,0.0,
9446-1,Destiny's Bounty,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,4,Retail,680.0,6.0,3343.0,4.2,79.99,2.0,175.0000
9447-1,Lasha's Bite Cycle,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,2,Retail,250.0,2.0,3668.0,3.7,24.99,0.0,
9448-1,Samurai Mech,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,4,Retail,452.0,3.0,5323.0,4.1,39.99,2.0,106.2500
9449-1,Ultra Sonic Raider,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,4,Retail,622.0,6.0,3918.0,4.2,79.99,1.0,209.9900
9450-1,Epic Dragon Battle,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,6,Retail,915.0,7.0,4273.0,4.3,119.99,0.0,
9455-1,Fangpyre Mech,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,2,Retail,255.0,2.0,1697.0,3.8,24.99,2.0,60.0000
9456-1,Spinner Battle Arena,2012,Ninjago,Action/Adventure,Spinners,Normal,Box,4,Retail,418.0,2.0,872.0,3.4,39.99,1.0,95.9395
9457-1,Fangpyre Wrecking Ball,2012,Ninjago,Action/Adventure,Rise of the Snakes,Normal,Box,2,Retail,415.0,3.0,1273.0,3.9,49.99,3.0,181.1694
9461-1,The Swamp Creature,2012,Monster Fighters,Action/Adventure,,Normal,Box,2,Retail,70.0,2.0,10680.0,3.7,6.99,7.0,24.5000
9462-1,The Mummy,2012,Monster Fighters,Action/Adventure,,Normal,Box,4,Retail,90.0,2.0,9633.0,3.6,11.99,9.0,37.9900
9463-1,The Werewolf,2012,Monster Fighters,Action/Adventure,,Normal,Box,2,Retail,243.0,2.0,9157.0,3.8,19.99,13.0,55.0000
9464-1,The Vampyre Hearse,2012,Monster Fighters,Action/Adventure,,Normal,Box,4,Retail,314.0,3.0,8176.0,4.2,34.99,5.0,79.9900
9465-1,The Zombies,2012,Monster Fighters,Action/Adventure,,Normal,Box,2,Retail - limited,447.0,4.0,3347.0,4.2,39.99,2.0,270.0000
9466-1,The Crazy Scientist & His Monster,2012,Monster Fighters,Action/Adventure,,Normal,Box,4,Retail,430.0,4.0,6355.0,4.1,49.99,12.0,81.5034
9467-1,The Ghost Train,2012,Monster Fighters,Action/Adventure,,Normal,Box,4,Retail,741.0,5.0,6868.0,4.2,79.99,8.0,170.0000
9468-1,Vampyre Castle,2012,Monster Fighters,Action/Adventure,,Normal,Box,8,Retail,949.0,7.0,7320.0,4.4,99.99,8.0,275.0000
9469-1,Gandalf Arrives,2012,The Lord of the Rings,Licensed,The Fellowship of the Ring,Normal,Box,2,Retail,83.0,2.0,15190.0,4.1,12.99,20.0,90.0000
9470-1,Shelob Attacks,2012,The Lord of the Rings,Licensed,The Return of the King,Normal,Box,2,Retail,227.0,3.0,12813.0,4.1,19.99,11.0,95.0000
9471-1,Uruk-Hai Army,2012,The Lord of the Rings,Licensed,The Two Towers,Normal,Box,2,Retail,257.0,6.0,10963.0,4.3,29.99,9.0,185.0000
9472-1,Attack On Weathertop,2012,The Lord of the Rings,Licensed,The Fellowship of the Ring,Normal,Box,2,Retail,430.0,5.0,9697.0,4.3,59.99,18.0,222.0000
9473-1,The Mines of Moria,2012,The Lord of the Rings,Licensed,The Fellowship of the Ring,Normal,Box,4,Retail,776.0,9.0,10165.0,4.3,79.99,6.0,379.9500
9474-1,The Battle of Helm's Deep,2012,The Lord of the Rings,Licensed,The Two Towers,Normal,Box,8,Retail,1368.0,8.0,9603.0,4.6,129.99,10.0,437.3296
9476-1,The Orc Forge,2012,The Lord of the Rings,Licensed,The Fellowship of the Ring,Normal,Box,2,Retail - limited,363.0,4.0,7455.0,4.1,39.99,15.0,170.3084
9478-1,Francesco Bernoulli,2012,Cars,Licensed,Cars 2,Normal,Box,2,Retail,49.0,1.0,2050.0,3.4,6.99,1.0,50.0000
9479-1,Ivan Mater,2012,Cars,Licensed,Cars 2,Normal,Box,2,Retail,52.0,1.0,1844.0,3.6,6.99,2.0,37.3279
9480-1,Finn McMissile,2012,Cars,Licensed,Cars 2,Normal,Box,2,Retail,52.0,1.0,2128.0,3.8,6.99,0.0,
9481-1,Jeff Gorvette,2012,Cars,Licensed,Cars 2,Normal,Box,2,Retail,54.0,1.0,2054.0,3.4,6.99,2.0,11.0137
9483-1,Agent Mater's Escape,2012,Cars,Licensed,Cars 2,Normal,Box,2,Retail,144.0,2.0,1452.0,3.7,14.99,1.0,26.1295
9484-1,Red's Water Rescue,2012,Cars,Licensed,Cars 2,Normal,Box,2,Retail,199.0,2.0,1337.0,3.8,19.99,5.0,47.7260
9485-1,Ultimate Race Set,2012,Cars,Licensed,Cars 2,Normal,Box,6,Retail,280.0,4.0,1094.0,3.7,29.99,3.0,93.3197
9486-1,Oil Rig Escape,2012,Cars,Licensed,Cars 2,Normal,Box,8,Retail,422.0,4.0,1180.0,0.0,49.99,5.0,82.1214
